KONAMI ID,レアリティ,カード名
8658,N,レプティレス・アンガー
8659,R,アドバンス・フォース
8660,R,ヴァイパー・リボーン
8661,N,太陽の祭壇
8662,N,ロケット・パイルダー
8663,R,ブレイク・ドロー
8664,R,パワー・ピカクス
8665,R,蜘蛛の領域
8666,R,鋼核合成獣研究所
8667,R,墓守の石版
8668,R,マシン・デベロッパー
8669,R,破滅の儀式
8670,N,昇華する魂
8671,N,儀式の檻
8672,N,無欲な壺
8673,N,シンクロ・コントロール
8674,N,チェンジ・デステニー
8675,R,デモンズ・チェーン
8676,R,リフレクト・ネイチャー
8677,N,スネーク・チョーク
8678,N,メテオ・プロミネンス
8679,N,栄誉の贄
8680,N,デストラクト・ポーション
8681,N,死神の呼び声
8682,R,ライヤー・ワイヤー
8683,R,コア・ブラスト
8684,N,セイバー・ホール
8685,R,機械王-B.C.3000
8686,N,エーリアン・ブレイン
8687,N,忘却の海底神殿
8688,R,調律師の陰謀
8689,R,カース・サイキック
8690,R,グレイモヤ不発弾
8691,N,反転世界
8692,UR,マシンナーズ・フォートレス
8693,R,マシンナーズ・ギアフレーム
8694,N,マシンナーズ・ピースキーパー
8695,R,スクラップ・リサイクラー
8696,R,機甲部隊の最前線
8698,R,ライオ・アリゲーター
8700,R,トランスフォーム・スフィア
8702,N,スパウン・アリゲーター
8703,SR,ネオフレムベル・オリジン
8704,SR,ネオフレムベル・ヘッジホッグ
8705,N,ネオフレムベル・シャーマン
8706,N,ネオフレムベル・ガルーダ
8707,R,ネオフレムベル・サーベル
8708,N,A・ジェネクス・ケミストリ
8709,SR,A・ジェネクス・バードマン
8710,R,A・ジェネクス・ベルフレイム
8711,N,A・ジェネクス・クラッシャー
8712,R,A・ジェネクス・リバイバー
8713,N,魔轟神獣ペガラサス
8714,N,魔轟神獣コカトル
8715,N,魔轟神ディアネイラ
8716,N,ドラグニティ-コルセスカ
8717,N,ドラグニティ-パルチザン
8718,N,ドラグニティ-ピルム
8719,N,ドラグニティ-アングス
8720,N,ナチュル・スティンクバグ
8721,R,ナチュル・マンティス
8722,N,ナチュル・ラグウィード
8723,R,ナチュル・ホワイトオーク
8724,N,氷結界の軍師
8725,N,氷結界の御庭番
8726,R,氷結界の虎将 ガンターラ
8727,SR,ナチュル・エクストリオ
8728,UR,エンシェント・ゴッド・フレムベル
8729,SR,A・ジェネクス・トライフォース
8730,N,魔轟神獣クダベ
8731,N,ドラグニティナイト-バルーチャ
8732,UR,氷結界の龍 トリシューラ
8733,UR,The tyrant NEPTUNE
8734,R,The アトモスフィア
8735,N,ジャンク・ブレーダー
8736,R,ライトニング・ウォリアー
8737,N,サムライソード・バロン
8738,N,ヘル・セキュリティ
8739,SR,ヘル・ツイン・コップ
8740,R,ヘルウェイ・パトロール
8742,R,アーマード・ビー
8745,R,ポセイドン・オオカブト
8746,N,クイック・スパナイト
8753,N,XX-セイバー エマーズブレイド
8754,R,黒魔力の精製者
8755,R,素早いビッグハムスター
8756,SR,サボウ・クローザー
8757,N,ドラゴニック・ガード
8758,N,海底に潜む深海竜
8759,R,儀式魔人ディザーズ
8760,N,地縛大神官
8761,R,墓守の巫女
8762,R,コア転送ユニット
8763,R,A・ジェネクス・アクセル
8764,UR,クリスタル・ガール
8772,R,劫火の槍術士 ゴースト・ランサー
8775,R,マイティ・ウォリアー
8776,R,劫火の眠り姫 ゴースト・スリーパー
8777,N,BF-熱風のギブリ
8778,N,BF-逆風のガスト
8779,N,BF-そよ風のブリーズ
8780,N,チェンジ・シンクロン
8781,N,カード・ブレイカー
8782,R,セカンド・ブースター
8783,R,インターセプト・デーモン
8784,R,ドレッド・ドラゴン
8785,R,トラスト・ガーディアン
8786,N,フレア・リゾネーター
8787,N,シンクロ・マグネーター
8788,SR,インフェルニティ・ミラージュ
8789,N,インフェルニティ・リローダー
8790,R,インフェルニティ・ビートル
8791,R,インフェルニティ・リベンジャー
8792,N,返り咲く薔薇の大輪
8793,N,D・クリーナン
8794,R,ローズ・バード
8795,R,スポーア
8796,N,フェアリー・アーチャー
8797,R,バイオファルコン
8798,R,プチトマボー
8799,N,マジドッグ
8800,N,光霊使いライナ
8801,SR,エレキリン
8802,N,エレキツネ
8803,N,エレキツツキ
8804,SR,コアキメイル・サンドマン
8805,R,記憶破壊王
8806,N,デルタトライ
8807,N,トライゴン
8808,SR,かつて神と呼ばれた亀
8809,R,粋カエル
8810,N,電池メン-単四型
8811,N,燃料電池メン
8812,R,キーマウス
8813,N,A・O・J コアデストロイ
8814,R,黒羽を狩る者
8815,SR,ブラックフェザー・ドラゴン
8816,R,デーモン・カオス・キング
8817,UR,インフェルニティ・デス・ドラゴン
8818,R,スプレンディッド・ローズ
8819,N,カオス・ゴッデス-混沌の女神-
8820,N,ブラックフェザー・シュート
8821,R,黒羽の宝札
8822,SR,ZERO-MAX
8823,UR,インフェルニティガン
8824,SR,無の煉獄
8825,R,妨害電波
8826,N,奇跡のピラミッド
8827,N,天空の泉
8828,N,ドラゴンレーザー
8829,N,エレキューブ
8830,N,電磁シールド
8831,N,ワーム・コール
8832,R,氷結界の三方陣
8833,N,鋼核初期化
8834,R,宣告者の預言
8835,R,墓地封印
8836,R,シャイニング・アブソーブ
8837,R,苦痛の回廊
8838,R,パワー・フレーム
8839,N,BF-バックフラッシュ
8840,N,BF-アンカー
8841,N,ブラック・サンダー
8842,R,ボム・ガード
8843,N,インフェルニティ・リフレクター
8844,R,インフェルニティ・ブレイク
8845,R,ダメージ・ゲート
8846,R,インフェルニティ・インフェルノ
8847,N,ハンドレス・フェイク
8848,N,アサルト・スピリッツ
8849,N,ブロッサム・ボンバー
8850,N,D・スクランブル
8851,R,パワー・ブレイク
8852,R,コアキメイルの障壁
8853,R,異次元への隙間
8854,N,シンクロ・イジェクション
8855,N,混沌の落とし穴
8856,R,ダニポン
8857,R,モロコシーナ
8858,R,吸血コアラ
8859,N,荒野の大竜巻
8860,UR,ジャンク・デストロイヤー
8861,N,ラピッド・ウォリアー
8862,N,シンクロン・エクスプローラー
8863,R,ハーフ・シャット
8864,N,Sin 青眼の白龍
8865,R,Sin スターダスト・ドラゴン
8866,R,E・HERO ネオス・ナイト
8867,SR,Sin パラドクス・ドラゴン
8868,R,幽合-ゴースト・フュージョン
8869,SR,劫火の翼竜 ゴースト・ワイバーン
8870,SR,冥界龍 ドラゴネクロ
8872,R,ライティ・ドライバー
8873,,アイス・ドール
8877,R,神の氷結
8878,R,ダイダラボッチ
8881,R,ローズ・パピヨン
8885,SR,氷結界
8889,,アイス・ドール・ミラー
8891,SR,ブリザード・プリンセス
8892,N,Sin 真紅眼の黒竜
8893,N,ジェムナイト・ガネット
8894,N,ジェムナイト・サフィア
8895,N,ジェムナイト・ルマリン
8896,R,ジェムナイト・アレキサンド
8897,N,ジェムレシス
8898,N,ジェム・マーチャント
8899,N,ラヴァルの炎車回し
8900,N,紅蓮地帯を飛ぶ鷹
8901,N,ラヴァル・ウォリアー
8902,N,炎熱刀プロミネンス
8903,SR,ラヴァル炎樹海の妖女
8904,N,灼熱工の巨匠カエン
8905,R,ラヴァルバーナー
8906,R,ラヴァルロード・ジャッジメント
8907,R,ヴァイロン・キューブ
8908,N,ヴァイロン・ヴァンガード
8909,N,ヴァイロン・チャージャー
8910,N,ヴァイロン・ソルジャー
8911,SR,ジェムナイト・ルビーズ
8912,SR,ジェムナイト・アクアマリナ
8913,SR,ジェムナイト・パーズ
8914,R,ラヴァルバル・ドラゴン
8915,SR,ラヴァル・グレイター
8916,SR,ヴァイロン・シグマ
8917,SR,ヴァイロン・エプシロン
8918,SR,ジェムナイト・フュージョン
8919,N,紅蓮の炎壁
8920,R,ヴァイロン・マテリアル
8921,N,ジェム・エンハンス
8922,N,炎熱旋風壁
8927,SR,エレクトロ・ガンナー
8930,R,バーニング・ドラゴン
8931,R,ダーク・アリゲーター
8932,N,アースクエイク・ジャイアント
8933,UR,エフェクト・ヴェーラー
8934,N,ダッシュ・ウォリアー
8935,R,ダメージ・イーター
8936,R,ADチェンジャー
8937,R,牙城のガーディアン
8938,N,おとぼけオポッサム
8939,R,虚栄の大猿
8940,N,一角獣の使い魔
8941,N,モノケロース
8942,N,異次元の一角戦士
8943,R,ユニバード
8944,R,二角獣レーム
8945,R,マイン・モール
8946,R,トライデント・ウォリアー
8947,R,デルタフライ
8948,N,ライノタウルス
8949,R,幻角獣フュプノコーン
8950,SR,スクラップ・キマイラ
8951,R,スクラップ・ゴブリン
8952,R,スクラップ・ビースト
8953,N,スクラップ・ハンター
8954,R,スクラップ・ゴーレム
8955,N,エレキンギョ
8956,N,エレキツネザル
8957,R,エレキジ
8958,N,ナチュル・モスキート
8959,N,ナチュル・ビーンズ
8960,SR,ナチュル・バンブーシュート
8961,N,アマゾネスの賢者
8962,R,アマゾネス訓練生
8963,R,アマゾネス女王
8964,R,ロックキャット
8965,R,エレファン
8966,N,シンクロ・フュージョニスト
8967,R,野望のゴーファー
8968,R,ファイナルサイコオーガ
8969,SR,波動竜騎士 ドラゴエクィテス
8970,SR,アルティメットサイキッカー
8971,SR,サンダー・ユニコーン
8972,SR,ボルテック・バイコーン
8973,SR,ライトニング・トライコーン
8974,UR,スクラップ・ドラゴン
8975,UR,エレキマイラ
8976,R,死角からの一撃
8977,N,ダブル・サイクロン
8978,SR,スクラップ・エリア
8979,SR,スクラップ・スコール
8980,N,スクラップ・ポリッシュ
8981,N,エレキュア
8982,R,ナチュルの森
8983,R,ランドオルスのヒカリゴケ
8984,SR,アマゾネスの里
8985,N,アマゾネスの闘志
8986,N,ユニコーンの導き
8987,N,ビーストレイジ
8988,R,ミラクルシンクロフュージョン
8989,R,疫病
8990,R,災いの装備品
8991,SR,賢者の聖杯
8992,R,召喚の呪詛
8993,SR,強欲で謙虚な壺
8994,N,死力のタッグ・チェンジ
8995,N,闘争本能
8996,R,野生の咆哮
8997,N,パラレル・セレクト
8998,R,波動再生
8999,R,波動障壁
9000,N,連鎖旋風
9001,N,スクラップ・カウンター
9002,N,エレキャノン
9003,R,アマゾネスの意地
9004,N,女王の選択
9005,R,ビーストライザー
9006,R,幻獣の角
9007,R,パラドックス・フュージョン
9008,SR,神の警告
9009,R,反魔鏡
9010,R,威風堂々
9011,N,ライト・オブ・デストラクション
9012,R,灰塵王 アッシュ・ガッシュ
9013,R,ジャンク・フォアード
9015,R,紅蓮王 フレイム・クライム
9016,N,スカー・ウォリアー
9017,R,レプティア・エッグ
9022,SR,エレクトロ軍曹
9030,R,XX-セイバー ボガーナイト
9031,SR,XX-セイバー ダークソウル
9032,N,セイバー・ヴォールト
9033,N,コアキメイル・テストベッド
9034,N,オーバー・コアリミット
9035,R,虚無の波動
9036,SR,インフェルニティ・バリア
9037,R,除草獣
9038,R,素早いマンボウ
9039,N,ピューマン
9040,SR,天刑王 ブラック・ハイランダー
9041,N,Sin サイバー・エンド・ドラゴン
9042,UR,Sin トゥルース・ドラゴン
9043,N,Sin パラレルギア
9044,N,Sin レインボー・ドラゴン
9045,N,ジャンク・ガードナー
9046,R,ドラグニティアームズ-レヴァテイン
9047,R,ドラグニティアームズ-ミスティル
9048,R,ドラグニティ-アキュリス
9049,UR,竜の渓谷
9050,N,竜操術
9051,N,奇術王 ムーン・スター
9055,N,V・HERO ミニマム・レイ
9057,R,幻影の魔術士
9059,N,V・HERO マルティプリ・ガイ
9060,N,ローズ・ウィッチ
9062,SR,凛天使クイーン・オブ・ローズ
9063,R,V・HERO インクリース
9066,SR,マスク・チェンジ
9067,N,M・HERO 剛火
9068,N,フォーム・チェンジ
9069,N,M・HERO ヴェイパー
9070,N,幻影融合
9071,N,V・HERO ポイズナー
9074,R,V・HERO ウィッチ・レイド
9075,N,幻影解放
9076,SR,V・HERO アドレイション
9078,SR,速攻のかかし
9079,N,ミラー・レディバグ
9080,N,リード・バタフライ
9081,N,ニードル・ガンナー
9082,N,ネクロ・リンカー
9083,N,レスキュー・ウォリアー
9084,N,パワー・ジャイアント
9085,N,バイス・バーサーカー
9086,R,ランサー・デーモン
9087,N,パワー・ブレイカー
9088,N,エクストラ・ヴェーラー
9089,N,シンクロ・ガンナー
9090,R,クリエイト・リゾネーター
9091,N,アタック・ゲイナー
9092,N,BF-二の太刀のエテジア
9093,R,BF-極光のアウロラ
9094,N,BF-激震のアブロオロス
9095,UR,グローアップ・バルブ
9096,N,カラクリ兵 弐参六
9097,SR,カラクリ商人 壱七七
9098,N,カラクリ参謀 弐四八
9099,R,カラクリ忍者 参参九
9100,N,カラクリ武者 六参壱八
9101,N,スクラップ・ソルジャー
9102,N,スクラップ・サーチャー
9103,N,エレキーウィ
